"package","version","hash","analysis"
"@gem-mine/rmc-calendar","1.0.7","bd550d30115ec6799983c0ee2b1b5415","not triaged"
"@gem-mine/template-use-component","2.4.25","9a09cbbbcb3baeaf1fdb9db344026a07","not triaged"
"@gem.co/api","1.60.0","cae7e476c8de49669e4337d416f0e62e","not triaged"
"@gem.co/api","1.60.1","2b39157eeac1dac593fd7887fe86b483","not triaged"
"@gemeente-denhaag/accordion","0.2.3-alpha.5","b301fdec58a0509b1e2ac7ef827c3128","not triaged"
"@gemeente-denhaag/accordion","0.2.3-alpha.4","bb85977cb60eebf88ea9e2cdcaa1bde6","not triaged"
"@gemeente-denhaag/alerts","0.1.1-alpha.4","0f62b250f5af2b910ccc597bc7f360d6","not triaged"
"@gemeente-denhaag/appbar","0.2.3-alpha.5","9e39a054c2e0f6de86ca1a6fb043d556","not triaged"
"@gemeente-denhaag/appbar","0.2.3-alpha.4","32e26b19c653b16871145f4f333bcd1f","not triaged"
"@gemeente-denhaag/avatar","0.2.3-alpha.5","a6395168f34256fe0f45bf58aba6a6d1","not triaged"
"@gemeente-denhaag/avatar","0.2.3-alpha.4","58a225fbf6fe08b6be40e9912754f6ee","not triaged"
"@gemeente-denhaag/badge-counter","0.1.1-alpha.4","c58528e23c1d111c5582f46fe2be2bdc","not triaged"
"@gemeente-denhaag/basedatadisplayprops","0.2.3-alpha.5","3869b0ae66204eaf257ce1ad3af283d4","not triaged"
"@gemeente-denhaag/basedatadisplayprops","0.2.3-alpha.4","df853711a6f9d6220d92f9100f4936ed","not triaged"
"@gemeente-denhaag/baselayoutprops","0.2.3-alpha.5","f61de8806d8074ef8440106d67d6d6a5","not triaged"
"@gemeente-denhaag/baselayoutprops","0.2.3-alpha.4","defe50b88bdc36492f5eda5086d11db6","not triaged"
"@gemeente-denhaag/baseprops","0.2.3-alpha.5","df46cc9e34dd338ccf074883c3890229","not triaged"
"@gemeente-denhaag/baseprops","0.2.3-alpha.4","45592b6dfb60c3072d18f6abe74772d6","not triaged"
"@gemeente-denhaag/box","0.2.3-alpha.5","d50e5e351c45f7d6f4642f1708fef39d","not triaged"
"@gemeente-denhaag/box","0.2.3-alpha.4","1883f90fdb139cf5e389396191bebb79","not triaged"
"@gemeente-denhaag/button","0.2.3-alpha.5","f3df54099d931becea9c79ef365a41ad","not triaged"
"@gemeente-denhaag/button","0.2.3-alpha.4","fd1d02ab51ef40a5dbb9c91556f5948a","not triaged"
"@gemeente-denhaag/card","0.2.3-alpha.5","0aec6a67247da573445e2bf977053ceb","not triaged"
"@gemeente-denhaag/card","0.2.3-alpha.4","02ad3eb3330674206d77f44c20fcee70","not triaged"
"@gemeente-denhaag/checkbox","0.2.3-alpha.5","5f020b5f26de69dae83c3701aede33cd","not triaged"
"@gemeente-denhaag/checkbox","0.2.3-alpha.4","70b07fba43ef627746f809d3fd3275af","not triaged"
"@gemeente-denhaag/container","0.2.3-alpha.5","92e5b7d1298efbde64cb4012014b9203","not triaged"
"@gemeente-denhaag/container","0.2.3-alpha.4","451b02ca147c94190033d478dd1d0a9e","not triaged"
"@gemeente-denhaag/datadisplay","0.2.3-alpha.5","f4acdd7cf1c0504231f50dacee557e8c","not triaged"
"@gemeente-denhaag/datadisplay","0.2.3-alpha.4","7b9781e5762ebf58eaddaa983b5f8ab7","not triaged"
"@gemeente-denhaag/denhaag-component-library","0.2.3-alpha.5","c8e328b062423a9b7b1ef448d69fbf1a","not triaged"
"@gemeente-denhaag/denhaag-component-library","0.2.3-alpha.4","c54c98f05eaf86b5c61dfc7eece848f1","not triaged"
"@gemeente-denhaag/design-tokens-common","0.2.3-alpha.5","e4fa5169dc77107711aa206ee0a910bf","not triaged"
"@gemeente-denhaag/design-tokens-common","0.2.3-alpha.4","c908db94e6e323fe3a7d784932c639be","not triaged"
"@gemeente-denhaag/design-tokens-components","0.2.3-alpha.5","c31981b881b0227c18af630988c5f753","not triaged"
"@gemeente-denhaag/design-tokens-components","0.2.3-alpha.4","b924f720c3fb54ffffeea98fc398270c","not triaged"
"@gemeente-denhaag/design-tokens-proprietary","0.2.3-alpha.5","4c645b055942e859ae0d15b0212031da","not triaged"
"@gemeente-denhaag/design-tokens-proprietary","0.2.3-alpha.4","fe3d27349491ecc122e9b1b7174471d1","not triaged"
"@gemeente-denhaag/divider","0.2.3-alpha.5","855468d924567d6fc1ca6f74c7a9b294","not triaged"
"@gemeente-denhaag/divider","0.2.3-alpha.4","d9ad50de6b095648a3b352b36716ded3","not triaged"
"@gemeente-denhaag/dotindicator","0.1.1-alpha.4","5f77b547d7f158201a2c03122f4289b9","not triaged"
"@gemeente-denhaag/drawer","0.2.3-alpha.5","c0f208b3a8c097b77477f16adb694810","not triaged"
"@gemeente-denhaag/drawer","0.2.3-alpha.4","d9e755787058a5824ace1df4abcc84b4","not triaged"
"@gemeente-denhaag/formcontrol","0.2.3-alpha.5","c6cd10d1e59c19103c4b42139be9fe63","not triaged"
"@gemeente-denhaag/formcontrol","0.2.3-alpha.4","3b35840a4cc1925afc62bca64b2a878c","not triaged"
"@gemeente-denhaag/formcontrollabel","0.2.3-alpha.5","03753af6e328320f8df070d376a727e1","not triaged"
"@gemeente-denhaag/formcontrollabel","0.2.3-alpha.4","70b42d940468cc3c68d536d50c98fc5b","not triaged"
"@gemeente-denhaag/formgroup","0.2.3-alpha.5","6ad0afe2365abbb19fba426713410d91","not triaged"
"@gemeente-denhaag/formgroup","0.2.3-alpha.4","de4fa079476dcdd60852ecdaacf21e0a","not triaged"
"@gemeente-denhaag/grid","0.2.3-alpha.5","1135c8bc3e79edf10e040239223acf5f","not triaged"
"@gemeente-denhaag/grid","0.2.3-alpha.4","9cd87a431c6bbf5540d707cac01a4c5c","not triaged"
"@gemeente-denhaag/gridlist","0.2.3-alpha.5","c343b3caa285db93eba1b6f9ba91d0d9","not triaged"
"@gemeente-denhaag/gridlist","0.2.3-alpha.4","1094efefd57a554cbc920ebdd60a044e","not triaged"
"@gemeente-denhaag/hidden","0.2.3-alpha.5","0fc4b98652da5cb4107edf2133e11303","not triaged"
"@gemeente-denhaag/hidden","0.2.3-alpha.4","dabaae1888f3a2d620ed7a27524dd011","not triaged"
"@gemeente-denhaag/iconbutton","0.2.3-alpha.5","0d6a843b732977830aa0ab67b264d147","not triaged"
"@gemeente-denhaag/iconbutton","0.2.3-alpha.4","dd52b3ebaafb58a6f4fcdfc2f530e2ec","not triaged"
"@gemeente-denhaag/icons","0.2.3-alpha.5","4234b9a873bf71288cbc4a7b33873e44","not triaged"
"@gemeente-denhaag/icons","0.2.3-alpha.4","7a4faf9c676a6e7d24ff93288718cdfb","not triaged"
"@gemeente-denhaag/input","0.2.3-alpha.5","fd498d45d92080c1f2aed1924b8d925a","not triaged"
"@gemeente-denhaag/input","0.2.3-alpha.4","09893e462d94fb6cdef75b5787623067","not triaged"
"@gemeente-denhaag/inputlabel","0.2.3-alpha.5","df64c263d77c7eb7585acdf5b733614c","not triaged"
"@gemeente-denhaag/inputlabel","0.2.3-alpha.4","9aadc21af6f78bdfb00f27b1cf9a1b95","not triaged"
"@gemeente-denhaag/layout","0.2.3-alpha.5","d1fb12bfdd21d7f3591c8c12bc31ee4e","not triaged"
"@gemeente-denhaag/layout","0.2.3-alpha.4","74b79b513340492c745c9ae4c4f5b5a8","not triaged"
"@gemeente-denhaag/link","0.2.3-alpha.5","cd7c5e88caa6b4a1868625a5951bd93b","not triaged"
"@gemeente-denhaag/link","0.2.3-alpha.4","7942f6cc5400272578144c34441d4805","not triaged"
"@gemeente-denhaag/list","0.2.3-alpha.5","e6da4605c6d5c29fe3549b6bbd84df8c","not triaged"
"@gemeente-denhaag/list","0.2.3-alpha.4","c024c1fe1b41477e1cc11b6930dfc3d9","not triaged"
"@gemeente-denhaag/menu","0.2.3-alpha.5","2884e072e009195d15a139d24b5b32e0","not triaged"
"@gemeente-denhaag/menu","0.2.3-alpha.4","3793913487ee1bdfb7d9e0bc2576b1a5","not triaged"
"@gemeente-denhaag/navigation","0.2.3-alpha.5","bd3f613ac86996c0543ca6dfaa4b219f","not triaged"
"@gemeente-denhaag/navigation","0.2.3-alpha.4","a252a6184ff271d9a7df63d0e7a745b0","not triaged"
"@gemeente-denhaag/pickers","0.2.3-alpha.5","279d1327abeeafbd6b8c23062d8c91f6","not triaged"
"@gemeente-denhaag/pickers","0.2.3-alpha.4","c7f92724690ad01788d18cd07fcd1123","not triaged"
"@gemeente-denhaag/pickersutilsprovider","0.2.3-alpha.5","655a725d4f4593879577b801ef056545","not triaged"
"@gemeente-denhaag/pickersutilsprovider","0.2.3-alpha.4","d3fbd6f98f80e589f1bef3b4e5668928","not triaged"
"@gemeente-denhaag/radio","0.2.3-alpha.5","27bb1cc3b900d406814550a396651f3b","not triaged"
"@gemeente-denhaag/radio","0.2.3-alpha.4","c8b53220ce89751779166b8fde389c7b","not triaged"
"@gemeente-denhaag/select","0.2.3-alpha.5","c07a18a3278f43c18c7ea0678bfb1000","not triaged"
"@gemeente-denhaag/select","0.2.3-alpha.4","053e1a8dfec303c674c4c8220a7878c7","not triaged"
"@gemeente-denhaag/stylesprovider","0.1.1-alpha.4","63860d7eb884b6083b58b92c5d24a2c9","not triaged"
"@gemeente-denhaag/surfaces","0.2.3-alpha.5","863f3cb5165575908c6fc712c41f56dd","not triaged"
"@gemeente-denhaag/surfaces","0.2.3-alpha.4","45dd1e51fb2df61626afe58398d95b28","not triaged"
"@gemeente-denhaag/swipeabledrawer","0.2.3-alpha.5","f78f3885fb37dba3815a9b85eb10c588","not triaged"
"@gemeente-denhaag/swipeabledrawer","0.2.3-alpha.4","ca6e7b312f59160468a47d73668b0230","not triaged"
"@gemeente-denhaag/switch","0.2.3-alpha.5","923cf96c0b2ace5faa662418c6f1865a","not triaged"
"@gemeente-denhaag/switch","0.2.3-alpha.4","ab95baa1eac550d9538bca3c7c88d61d","not triaged"
"@gemeente-denhaag/tab","0.2.3-alpha.5","e66d43ff175541c77116710dc03b3980","not triaged"
"@gemeente-denhaag/tab","0.2.3-alpha.4","1e368996b421cbc87651d864366c6a39","not triaged"
"@gemeente-denhaag/textfield","0.2.3-alpha.5","148028455660f8567bfba4c2b9f2f8b0","not triaged"
"@gemeente-denhaag/textfield","0.2.3-alpha.4","b18025e0e0ee46a3bdc49ffe56f9ec83","not triaged"
"@gemeente-denhaag/timeline","0.2.3-alpha.5","195e7d9ed8265548e4beab82607ad292","not triaged"
"@gemeente-denhaag/timeline","0.2.3-alpha.4","12c7c89e2bff47f119e443dc55ef7ae9","not triaged"
"@gemeente-denhaag/toolbar","0.2.3-alpha.5","b60b095a96ddf252fb871e86f21e446c","not triaged"
"@gemeente-denhaag/toolbar","0.2.3-alpha.4","c877c3b7294d416b9c3b4144bc29bcc7","not triaged"
"@gemeente-denhaag/typography","0.2.3-alpha.5","9fbbe49356d39fb86d44404256284488","not triaged"
"@gemeente-denhaag/typography","0.2.3-alpha.4","8aa17ab8c794fef72f51176bb8f26771","not triaged"
"@genexus/conversational-flows-designer","17.0.87-beta.176","df6d261479a25e1d28ba3f3dae62f6a7","not triaged"
"@genexus/conversational-flows-designer","17.0.87-master.168","14cc2348aa3bf105fdf78e3a39ca8c04","not triaged"
"@genexus/web-standard-functions","0.15.0","6e0880f1e2f0713c87a0175fe476792b","not triaged"
"@genexus/web-standard-functions","0.16.0","6858ad669eea062e6f02ea04b5ce6841","not triaged"
"@geomatico/geocomponents","0.0.23","dc030888b48395de0b8ec816003314c2","not triaged"
"@geomatico/geocomponents","0.0.24","bb976256a1085ac687a7505a84d840b2","not triaged"
"@geut/hyperdrive-promise","3.1.2","a4e99916830fde87c6413f7cf249364c","not triaged"
"@geut/hyperdrive-promise","3.1.3","4da79a2622f37a2eb6f44ea3cc90c130","not triaged"
"@gifyourgame/league-connect","5.2.1-alpha.1","5e7f48e15f554423c269f2b5aa7c2e06","not triaged"
"@giimall/dom-to-image","1.0.0","a0544aa1c373994a1495948b2335af45","not triaged"
"@giimall/dom-to-image","1.0.1","a0544aa1c373994a1495948b2335af45","not triaged"
"@gio-design/utils","21.8.0","11a50f067597f70c7d3aa133528b9e4d","not triaged"
"@giraphql/converter","2.5.1-alpha.0","415ec3091074c13cc0d4b65f8fb6b4ed","not triaged"
"@giraphql/plugin-directives","2.4.1-alpha.0","9eb7e3000399ab308122d897a95c5dc4","not triaged"
"@giraphql/plugin-errors","2.3.1-alpha.0","636734f9ef9e72d892a68b9966c762ac","not triaged"
"@giraphql/plugin-example","2.3.1-alpha.0","55c4fd5b1ea12510d96f7e25e75007d2","not triaged"
"@giraphql/plugin-mocks","2.3.1-alpha.0","0942d17ad148ee964c8419979812b6f0","not triaged"
"@giraphql/plugin-prisma","0.2.0-alpha.1","0a687e8bd5716cfb025080a56af40ed5","not triaged"
"@giraphql/plugin-scope-auth","2.7.1-alpha.0","d9b2b4405235690dd8e7a252ac48d332","not triaged"
"@giraphql/plugin-simple-objects","2.5.1-alpha.0","66a3ef540e32484f505fb34d390573e9","not triaged"
"@giraphql/plugin-smart-subscriptions","2.4.1-alpha.0","784028d1e9da963a1473b7c434e2cee4","not triaged"
"@giraphql/plugin-sub-graph","2.4.1-alpha.0","ac9379898fad89f4a11d37ef19d46f3e","not triaged"
"@giraphql/plugin-validation","2.7.1-alpha.0","cd117d234cae50047e0db2ebb419eedf","not triaged"
"@gitbeaker/browser","32.0.1--canary.1979.346712247.0","5fa35a427eb8abe632438728d31e7c19","not triaged"
"@gitbeaker/cli","32.0.1--canary.1979.346712247.0","345a8f1825f2661f53f476938e07c562","not triaged"
"@gitbeaker/core","32.0.1--canary.1979.346712247.0","da12eb18742f27805f35d84061f80a04","not triaged"
"@gitbeaker/node","32.0.1--canary.1979.346712247.0","9c53c696abfd94e6b86567797425cbf7","not triaged"
"@gitbeaker/requester-utils","32.0.1--canary.1979.346712247.0","83ca98b8523c3a013b65e8c9b1f6aa02","not triaged"
"@glazed/datamodel","0.1.0","74fae8a78349259b95e169229708de7f","not triaged"
"@glazed/devtools","0.1.0","3bdaded9a86f87a905888499173196f6","not triaged"
"@glazed/did-datastore","0.1.0","31edf0618762e6fb11601b82c3ebb2d6","not triaged"
"@glazed/did-datastore-model","0.1.0","4d5cc45d28b3ce37be14fb5de9a128ea","not triaged"
"@glazed/graphql-types","0.1.0","819dd8a0257f4e3378a4a2480d581053","not triaged"
"@glazed/types","0.1.3","c01628370400a8275da7a05362d2ca15","not triaged"
"@globalfishingwatch/data-transforms","1.3.0","d54f374c6d11e06cca413e6182b80e3b","not triaged"
"@globalfishingwatch/data-transforms","1.4.0","d473c5f2415dd9c773259e6c9e07ff5d","not triaged"
"@globalfishingwatch/ui-components","9.1.0","9e5f56217abebce454c3b3f7e4be58d7","not triaged"
"@globalfishingwatch/ui-components","9.1.1","fdeb3eb2a6907ec815b174ac4e1578d0","not triaged"
"@gloxy/studio","0.0.9","e795f69cf5c11c1e48e4e357b90da5e3","not triaged"
"@gm-pc/business","1.4.0","52f0e3422552620d8cf9aa30d8383024","not triaged"
"@gm-pc/cropper","1.4.0","12394dbac73910a66ebcf65e811faf3a","not triaged"
"@gm-pc/frame","1.4.0","279f664fbbd276db86d516e8a7cd9fea","not triaged"
"@gm-pc/keyboard","1.4.0","45a94534e9b05d7a9c45100b4c38d848","not triaged"
"@gm-pc/locales","1.4.0","f934b198a7818c62e7057874e377648d","not triaged"
"@gm-pc/react","1.4.0","25bf6ed33037cdf1e83a8388acea6f86","not triaged"
"@gm-pc/sortable","1.4.0","ee11dd8af53342187166d7c5d411f7e5","not triaged"
"@gm-pc/table-x","1.4.0","147a59730998f75ca5180d077f02dfd2","not triaged"
"@gm-pc/tour","1.4.0","95c035b2ef81e9b760a39c47c7b28035","not triaged"
"@gm-pc/vision","1.4.0","59b32012fdb59068ecd1922da89aa21e","not triaged"
"@gnomad/ui","1.1.1","bafe99bdb0f8f0f012f4b475d1aef933","not triaged"
"@gnomad/ui","1.2.0","fd4a5c4d9563abe707030d1f88bcad16","not triaged"
"@gogoleo/leo-cli","1.0.11","e25ba3745ae6ba35386e1c3f7ab1a449","benign"
"@gogoleo/leo-cli","1.0.17","7f4be852be3219ec0d720797ab308be9","not triaged"
"@gogoleo/leo-cli","1.0.10","6e9b609306e913904ff3364c0ab8ff7b","not triaged"
"@gogoleo/leo-cli","1.0.18","061e6328ba74e4feb47bf5ddab6a46f3","not triaged"
"@gogoleo/leo-cli","1.0.16","f391ddb48ca4fe4a76fa32da1aa54b87","not triaged"
"@gogoleo/leo-cli","1.0.9","1dc85dc254a093540407d12cc292efde","not triaged"
"@gogoleo/leo-cli","1.0.0","ba900966965aa1726c67f854c64aa965","not triaged"
"@gogoleo/leo-cli","1.0.7","d31bc9df9fc9daaf76940a2783726930","not triaged"
"@gogoleo/leo-cli","1.0.6","344b8a4f1da67adfe9dff7875c7010e7","not triaged"
"@gogoleo/leo-cli","1.0.8","f0150e4bd6e2ba72d3e3b26e4610ba58","not triaged"
"@gogoleo/leo-cli","1.0.13","0141c5740719f8522e3d35f04072128a","not triaged"
"@gogoleo/leo-cli","1.0.14","2ed67981dc75fdf46398752f8e8661c8","not triaged"
"@gogoleo/leo-cli","1.0.15","22666eb7738d32cc9b1ed9cef0cb6ea4","not triaged"
"@gogoleo/leo-cli","1.0.12","931145bce70b5849ee87a475eb9ba7e8","not triaged"
"@gogoleo/leo-cli","1.0.4","80d0100b28f0fff47ee3ef198987772d","not triaged"
"@gogoleo/leo-cli","1.0.3","049b75550911c21187a393d034c2a234","not triaged"
"@gogoleo/leo-cli","1.0.2","60d9789fd5eee688fb2e1198da6b725f","not triaged"
"@gogoleo/leo-cli","1.0.5","2442c9c3e3013fd3e738f12ebdbb9b55","not triaged"
"@gogoleo/terminal","1.0.0","17c2f132c5144a9d6e260226ca7dea37","not triaged"
"@golemio/schema-definitions","2.0.14-dev.346604817","08e3ca5304127f58b5a4d56e4a82268d","not triaged"
"@gometro/mobility-observatory-visualization-module","5.7.3","4ba7434cda516a6e3721e53876ec078c","not triaged"
"@gommer/runtime","1.0.22","a4428bfa2fccfbc596ee150890341a56","not triaged"
"@gommer/runtime","1.0.23","8a64ce6f63774cd1fc235930c1ea0785","not triaged"
"@gommer/runtime-transform","1.0.17","17cade528e9ac9185cabfcc7c78c7920","not triaged"
"@gommer/runtime-transform","1.0.16","07367bff4a2ae78b709e54558073dabb","not triaged"
"@gommer/runtime-transform","1.0.15","acca3b978b0793688cd139caa11de879","not triaged"
"@goodgamestudios/cxf-ad-banner","1.6.0-qa.0","2882ad430dc76fbba6bdd9c68e975093","not triaged"
"@goodgamestudios/cxf-plugins","0.48.0","6748f1580f018cef5ae27cd34a55385d","not triaged"
"@goodgamestudios/cxf-plugins","0.49.0-qa.1","7eb4c96db84eeeace0ada4fcc86bfc02","not triaged"
"@google-cloud/firestore","4.14.0","6025b014ca4ee6cfacbc7693fe903806","not triaged"
"@google-cloud/firestore","4.14.1","d05b901c83def64aaf428fcd40bca2f7","not triaged"
"@google-cloud/opentelemetry-cloud-monitoring-exporter","0.11.0","934997a50cef472674fb187fab9665bc","not triaged"
"@google-cloud/opentelemetry-cloud-trace-exporter","0.11.0","1c55958934d402b1d4e23ecb34bda043","not triaged"
"@google-cloud/opentelemetry-cloud-trace-propagator","0.11.0","6f208d7dc432e6744030c67526a237b8","not triaged"
"@google-cloud/opentelemetry-resource-util","0.11.0","09cb3dda8b58f751ff328eccbde40eeb","not triaged"
"@google-cloud/retail","1.1.6","1faf1d82f4b2256296d50bc399dc6c93","not triaged"
"@google-cloud/retail","1.2.0","0567592e9ca3222d969b0fa67c6c6ff7","not triaged"
"@google-cloud/speech","4.5.5","8f509d66f23960a38a67dad8aec4110b","not triaged"
"@google-cloud/speech","4.5.6","359c107e31cb57c29c616e7cc2559711","not triaged"
"@google-cloud/storage","5.11.1","3984ea0cd9f28bed4a7cfbf910eb7624","not triaged"
"@google-cloud/web-risk","2.1.6","8106c595b86b3ed253fed31a4eb8653f","not triaged"
"@google-cloud/web-risk","2.1.7","9a29fbb8d552c3469e3fcd0de6d82e88","not triaged"
"@gorazdo/material-you","0.1.4","6c749c14bd9a3cb5dec341bb4a2dcdc1","not triaged"
"@gorazdo/tomui","0.3.8","f7aeae0dcb3ff5ba891836c865eadc16","not triaged"
"@gorazdo/tomui","0.4.4","6823e70b9635fb0f1514881e62344938","not triaged"
"@gr4vy/embed","1.3.7","7dabc6cf64885abb663b50c96205bd4f","not triaged"
"@gr4vy/embed","1.3.8","528bb739fbab0c0bb87d76abd6008c47","not triaged"
"@gr4vy/embed-react","1.3.7","42287f7c7a25b1f94d0cb686d46be8d2","not triaged"
"@gr4vy/embed-react","1.3.8","9800e0ca680525ab7558633059a66ce9","not triaged"
"@grapecity/wyn-report-designer","5.0.66","09533b8e8eecb7eb83b85dfae0dbdf61","not triaged"
"@grapecity/wyn-report-designer","5.0.69","cb4e362861a25ac1978dff47be24f2c6","not triaged"
"@grapecity/wyn-report-viewer","5.0.527","6bbd30d7f53d4be33de69471ac2da7f0","not triaged"
"@graphcms/html-to-slate-ast","0.4.0","dfaf6556844204edc440d552d314f509","not triaged"
"@graphile-contrib/pg-omit-archived","3.0.0-rc.7","7ac6749f5ca2706bb97e1f85e52dc64d","not triaged"
"@graphile-contrib/pg-order-by-multi-column-index","1.0.0","1488ede8f91b2b5ac76e66f63ced3b74","not triaged"
"@graphpath/bundles-components","0.1.2","9f11cd4ec3eb6bb623381963229cef31","not triaged"
"@graphpath/bundles-components","0.1.0","8352ecceb46caba70a9037b90b023fb4","not triaged"
"@graphpath/bundles-components","0.1.1","d2abc874dc964c05d81e0fff89b8a1ad","not triaged"
"@gravis.finance/uikit","1.2.35","b50cc2784edc42a5e0c62e23b51e3c5b","not triaged"
"@gravis.finance/uikit","1.2.34","a0e1fe39bb85829574bd833f2ce781ac","not triaged"
"@greencoast/discord.js-extended","1.1.0","3b552f2979596063761762eadf1e2671","not triaged"
"@gregross.dev/gerg","0.3.1","59fe651920818930f8314e1cbfc3fb51","not triaged"
"@grucloud/core","1.32.0","e9d51adb12c08382005c8c44e3c761ee","not triaged"
"@grucloud/module-aws-certificate","1.32.0","eb9472ae753ddfacc02d74cdc7d90867","not triaged"
"@grucloud/module-aws-eks","1.32.0","b2c08392642b482695b27f8ad6525390","not triaged"
"@grucloud/module-aws-load-balancer","1.32.0","6e3b603fa8f4df40401aa8d3238f5f53","not triaged"
"@grucloud/module-aws-load-balancer-controller","1.32.0","191e86cd5a316092430ebbb045c56e2d","not triaged"
"@grucloud/module-aws-vpc","1.32.0","097274374ac6804b3d3dc0f669a46313","not triaged"
"@grucloud/module-k8s-aws-load-balancer-controller","1.32.0","c5010f67bacc0d4f074c22ee93318f78","not triaged"
"@grucloud/module-k8s-cert-manager","1.32.0","0a2e7ed574c6134c91e5995455944c64","not triaged"
"@grucloud/module-k8s-crunchy-postgres","1.32.0","6142d88c6c30fc7f843c7f048577a6d8","not triaged"
"@grucloud/module-k8s-postgres","1.32.0","ab7ff1379b2c31419f5047767da5878d","not triaged"
"@grucloud/module-k8s-prometheus","1.32.0","68bf28f3252ced98df4e0b631e232ce8","not triaged"
"@grucloud/module-k8s-redis","1.32.0","4ae90bca02ac3e95f0dae4f7e192c28f","not triaged"
"@grucloud/module-k8s-web-ui-dashboard","1.32.0","11b9708da3b466b74bab1bd8c9dd3944","not triaged"
"@grucloud/provider-aws","1.32.0","07d84cb3aa215d17d1e0308215375926","not triaged"
"@grucloud/provider-azure","1.32.0","5dfea9e1542540d22086f0fc5078dda0","not triaged"
"@grucloud/provider-google","1.32.0","c38cb4c2b9528fcc36216fe3539e1ef6","not triaged"
"@grucloud/provider-k8s","1.32.0","25c8a49049b8827c2e3f338dc350ba78","not triaged"
"@grucloud/provider-openstack","1.32.0","d322cc542263d42433cc295bf3647979","not triaged"
"@grucloud/provider-scaleway","1.32.0","053396d7e7f36e50f7a496c40ffc427c","not triaged"
"@gsa-sam/components","10.0.35","ae7ecfcf4d7540e591114995e2ea75f4","not triaged"
"@gsa-sam/components","10.0.36","7004885425e56e70f399b28043090cf0","not triaged"
"@gsa-sam/components","11.0.0-beta.2","b2d167d66987ccd695ce733f38b0523a","not triaged"
"@gsa-sam/layouts","10.0.35","c7fbc1bcdb9ba1207117046386b5a14b","not triaged"
"@gsa-sam/layouts","10.0.36","d01b54a70351c71a7760ea436a44e5e7","not triaged"
"@gsa-sam/layouts","11.0.0-beta.2","8b6b0534ee6d2dc563befd0176c4c749","not triaged"
"@gsa-sam/sam-formly","10.0.35","dd5e2c03c2a50dc1c61a19e50b025e8a","not triaged"
"@gsa-sam/sam-formly","10.0.36","7a99c0914141026db135c00f87388106","not triaged"
"@gsa-sam/sam-formly","11.0.0-beta.2","845fce3a25ef2425d7f62bfc12fe0d75","not triaged"
"@gsa-sam/sam-material-extensions","10.0.35","54c4d6b604668b25cfe222eea0798048","not triaged"
"@gsa-sam/sam-material-extensions","10.0.36","28409e2ec1d4f73718a5f4a8a58e5242","not triaged"
"@gsa-sam/sam-material-extensions","11.0.0-beta.2","00287aa6edd8a91235599efb86b686f9","not triaged"
"@gswl/filedown","1.0.9","24e7d975f1e2f93457145e3147294823","not triaged"
"@gswl/filedown","1.0.7","89a379ed27178ab11695bec07911a2b8","not triaged"
"@gswl/fileserve","1.0.18","8783916db39e4dc468f88c47a7a234af","not triaged"
"@gswl/fileserve","1.0.24","3b8a85d3682ef0294cd8e7ad81319a83","not triaged"
"@gswl/fileup","1.0.11","4e618082fb6506f1fb7c4854f76f5e0a","not triaged"
"@gtrmt/statistics-manager-service","1.0.64","7a66ae6166211225eb6423f48da98e8c","not triaged"
"@guardian/mobile-apps-article-templates","1.0.771","99ba2a22f3188ff23bac8c12556636f5","not triaged"
"@guardian/prosemirror-elements","1.1.1","9fe942f77b8485fa9d86ebc8751bb6dc","not triaged"
"@guillotin/solid","0.0.4","166e02e5282eae51fb9d28bc0c1b3d2a","not triaged"
"@guillotin/solid","0.0.5","db59d8647a032a9590aae84829b95d11","not triaged"
"@gus_hill/scaffolding","0.0.3-SNAPSHOT.1","b11f6a9ce541d44242fd2a98a84fb44d","not triaged"
"@gus_hill/scaffolding-cli","0.0.1","0ee3a30a94eddc18e965914894c48378","not triaged"
"@gus_hill/scaffolding-cli","0.0.2","afe940357a1f0be01b0bffb3636f85d1","not triaged"
"@h008/hello-wasm2","0.1.2","fc0848cb729e3e61ff1338e02a839381","not triaged"
"@h008/hello-wasm2","0.1.0","02d4c238ebbe1d5d6b380215469d44e1","not triaged"
"@h008/hello-wasm2","0.1.1","af85326927189a4a413a4a03fabd78d7","not triaged"
"@habx/config-ci-front","0.16.0","80c00c405095e78bc03a96fa50b4ddd8","not triaged"
"@habx/config-ci-front","0.17.0","e74e1e469bc005646379932de519d40d","not triaged"
"@habx/lib-form-helper","7.5.0","882a534de6fbd77cff0ea5a95a4350d6","not triaged"
"@habx/lib-form-helper","7.6.0","f01bb4e4921bd55c865389da6947d29f","not triaged"
"@hackthenorth/hackerapi","3.0.47","1871ea7151ae2a5bbc9beb3893ef6886","not triaged"
"@hahnpro/flow-sdk","4.13.0","8061b862832878646d51ff365cbcaf47","not triaged"
"@ham-cli-lerna/core","0.1.3","4d863d72b5d2676f99f2f863ad3839d3","not triaged"
"@ham-cli-lerna/get-npm-info","0.1.3","87c49359a75bc585da167396561674fb","not triaged"
"@handsin/api","1.0.3","919bb2acac8857ceba5b4e639f1e3e18","not triaged"
"@hangry/react-ui-kit","1.2.21","0bbb172ca56978576abb62fb15612029","not triaged"
"@happ/nest-telegraf","0.0.7","fbad123d0d213af17c1b51cf4e8db9c1","not triaged"
"@happ/nest-telegraf","0.0.1","f3c71fd2937da42febe514ed2db3cb3c","not triaged"
